010DBBDE-A8DD-4C67-94EB-1CC0BBC505E8#appfire#F02BB606-28A4-484D-9F0D-9D99D63CFBBE#appfire#activeStatus#appfire#INT#appfire#1#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1#appfire#1#appfire#column seq#appfire#{"DisplayName":"activeStatus","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"numberfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"activeStatus"}#appfire#UIBLEIKUKGKZYF986GJTLA#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#1#appfire#8#appfire##appfire##appfire#0#appfire#1
01138685-FBB1-4CD4-BD5D-12F47FCBA93D#appfire#9EEEBCA1-394B-458C-BD2D-0EB35A118FBE#appfire#updatedBy#appfire#VARCHAR#appfire#64#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#-1#appfire#1#appfire#column seq#appfire#{"DisplayName":"updatedBy","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"textfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"updatedBy"}#appfire#UIBLEIKUKGKZYF986GJTLA#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#1#appfire#13#appfire##appfire##appfire#0#appfire#1
02420EDB-1B07-4F1D-8301-5B751E6469D3#appfire#76D8A9F4-8B7A-4EE3-B3DF-9C2CA38CB759#appfire#maxPwdLength#appfire#INT#appfire#11#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"maxPwdLength","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"numberfield","WidgetDisplayName":"NumberField","MinValue":"0","MaxValue":"32","ErrorMessage":"","Finders":"false","Name":"maxPwdLength"}#appfire#UIBLEIKUKGKZYF986GJTLA#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#1#appfire#4#appfire##appfire##appfire#0#appfire#1
030D8D52-2AEA-4C18-92C0-61DA0FD94A66#appfire#CCD01191-5A85-450C-84E2-B2E159D48531#appfire#updatedDate#appfire#DATETIME#appfire##appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1900-01-01#appfire#1#appfire#column seq#appfire#{"DisplayName":"updatedDate","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"datefield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"updatedDate"}#appfire#UIBLEIKUKGKZYF986GJTLA#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#1#appfire#9#appfire##appfire##appfire#0#appfire#1
032DB58D-710D-4E13-BC21-C95A091380C1#appfire#068276A2-FE92-42F2-AD4F-4195569C9965#appfire#currencyName#appfire#VARCHAR#appfire#128#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Currency Name","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"0","MaxValue":"128","ErrorMessage":"","Finders":"false","Name":"currencyName"}#appfire#UIBLEIKUKGKZYF986GJTLA#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#1#appfire#8#appfire#Currency#appfire##appfire#0#appfire#1
03C7DB88-C6F9-4152-B929-D1114CCC558B#appfire#C140E066-093F-4B51-BEAD-50974ECFF879#appfire#activeStatus#appfire#INT#appfire#1#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1#appfire#1#appfire#column seq#appfire#{"DisplayName":"activeStatus","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"numberfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"activeStatus"}#appfire#UIBLEIKUKGKZYF986GJTLA#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#1#appfire#15#appfire##appfire##appfire#0#appfire#1
0475434C-5569-4679-AF74-435735D1B4EF#appfire#4C87AD0B-01E9-45BA-9F7D-26C8414B5851#appfire#createdBy#appfire#VARCHAR#appfire#64#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#-1#appfire#1#appfire#column seq#appfire#{"DisplayName":"createdBy","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"textfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"createdBy"}#appfire#UIBLEIKUKGKZYF986GJTLA#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#1#appfire#9#appfire##appfire##appfire#0#appfire#1
04820406-2562-49AF-8C11-376951A31024#appfire#500E031D-772D-4963-91AE-E4B7D9F476AD#appfire#txnAccessCode#appfire#INT#appfire##appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#1#appfire#column seq#appfire#{"DisplayName":"txnAccessCode","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"textfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"txnAccessCode"}#appfire#UIBLEIKUKGKZYF986GJTLA#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#1#appfire#12#appfire##appfire##appfire#0#appfire#1
04F9C68B-F017-4472-B984-AC412B889AAB#appfire#3A7E41C1-4A28-4AF3-AC53-A81E840F5DDD#appfire#updatedBy#appfire#VARCHAR#appfire#64#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#-1#appfire#1#appfire#column seq#appfire#{"DisplayName":"updatedBy","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"textfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"updatedBy"}#appfire#UIBLEIKUKGKZYF986GJTLA#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#1#appfire#16#appfire##appfire##appfire#0#appfire#1
0534E1EC-277C-4742-AE39-B2AF29506B8C#appfire#5A4C45B9-7050-45F4-B604-32F8394FD9D8#appfire#AppSessionId#appfire#VARCHAR#appfire#256#appfire#1#appfire#0#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"App Session ID","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"12","MaxValue":"256","ErrorMessage":"","Finders":"false","Name":"AppSessionId"}#appfire#UIBLEIKUKGKZYF986GJTLA#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#1#appfire#1#appfire##appfire##appfire#0#appfire#1
067F71BF-3CF8-4BFD-ACCB-544B4505E28C#appfire#3E930A6A-B041-4AAA-A0ED-63CB80DF46C1#appfire#roleMenuMapId#appfire#VARCHAR#appfire#64#appfire#1#appfire#0#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Primary Key","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"3","MaxValue":"64","ErrorMessage":"","Finders":"false","Name":"roleMenuMapId"}#appfire#UIBLEIKUKGKZYF986GJTLA#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#1#appfire#1#appfire##appfire##appfire#0#appfire#1
06DF8F7D-04E6-4385-9DAD-399C8610F4BF#appfire#647794AD-DEA2-46B8-83EC-29D7043B4959#appfire#versionId#appfire#INT#appfire#11#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#-1#appfire#1#appfire#column seq#appfire#{"DisplayName":"versionId","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"numberfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"versionId"}#appfire#UIBLEIKUKGKZYF986GJTLA#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#1#appfire#11#appfire##appfire##appfire#0#appfire#1
07694323-65E1-4764-875A-C122FBCDF29C#appfire#66479DDB-3E68-43F0-9163-D661504521E3#appfire#passwordAlgo#appfire#VARCHAR#appfire#64#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#1#appfire#1#appfire#0#appfire#column seq#appfire#{"DisplayName":"Password Algo","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"0","MaxValue":"64","ErrorMessage":"","Finders":"false","Name":"passwordAlgo"}#appfire#UIBLEIKUKGKZYF986GJTLA#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#1#appfire#12#appfire##appfire##appfire#0#appfire#1
0780A50A-CC72-42E5-88E7-E7ACB467CF4F#appfire#068276A2-FE92-42F2-AD4F-4195569C9965#appfire#activeStatus#appfire#INT#appfire#1#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1#appfire#1#appfire#column seq#appfire#{"DisplayName":"activeStatus","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"numberfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"activeStatus"}#appfire#UIBLEIKUKGKZYF986GJTLA#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#1#appfire#18#appfire##appfire##appfire#0#appfire#1
07A24D7F-A5CD-45FC-A944-46823DCA983F#appfire#1BE0DE54-D2CC-4BFA-9EBE-3D8755567BB6#appfire#activeStatus#appfire#INT#appfire#1#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1#appfire#1#appfire#column seq#appfire#{"DisplayName":"activeStatus","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"numberfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"activeStatus"}#appfire#UIBLEIKUKGKZYF986GJTLA#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#1#appfire#18#appfire##appfire##appfire#0#appfire#1
07A3AB5F-E3B8-4D0A-83AA-D1DB37D11483#appfire#16572311-CD33-4EA7-AC18-148A7091EC3F#appfire#createdBy#appfire#VARCHAR#appfire#64#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#-1#appfire#1#appfire#column seq#appfire#{"DisplayName":"createdBy","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"textfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"createdBy"}#appfire#UIBLEIKUKGKZYF986GJTLA#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#2015-12-16 13:16:08#appfire#0#appfire#1#appfire#9#appfire##appfire##appfire#0#appfire#1
